doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi
10.60692/9bd7y-7gg03,iapx.bsycxq,2019,article-journal,"Epidemiology of injuries from fire, heat and hot substances: global, regional and national morbidity and mortality estimates from the Global Burden of Disease 2017 study",OpenAlex,0,1,0,0,1
10.60692/h0ecw-rza92,iapx.bsycxq,2019,article-journal,"Epidemiology of injuries from fire, heat and hot substances: global, regional and national morbidity and mortality estimates from the Global Burden of Disease 2017 study",OpenAlex,0,1,0,1,0
10.60692/8jqd1-99q27,iapx.bsycxq,2022,article-journal,Reimagining Indigenised social work in Uganda: Voices of practitioners,OpenAlex,0,1,0,1,0
10.60692/tdjnm-ytk50,iapx.bsycxq,2022,article-journal,Reimagining Indigenised social work in Uganda: Voices of practitioners,OpenAlex,0,1,0,0,1
10.60692/bssxc-v6490,iapx.bsycxq,2021,article-journal,Trends and factors related to adolescent pregnancies: an incidence trend and conditional inference trees analysis of northern Nicaragua demographic surveillance data,OpenAlex,0,1,0,0,1
10.60692/kdmb7-hk689,iapx.bsycxq,2021,article-journal,Trends and factors related to adolescent pregnancies: an incidence trend and conditional inference trees analysis of northern Nicaragua demographic surveillance data,OpenAlex,0,1,0,1,0
10.60692/6zgew-83w19,iapx.bsycxq,2022,article-journal,COVIDiSTRESS diverse dataset on psychological and behavioural outcomes one year into the COVID-19 pandemic,OpenAlex,0,1,0,1,0
10.60692/pm1x7-vpx87,iapx.bsycxq,2022,article-journal,COVIDiSTRESS diverse dataset on psychological and behavioural outcomes one year into the COVID-19 pandemic,OpenAlex,0,1,0,0,1
10.5281/zenodo.11354811,cern.zenodo,2024,article,TRIQS/tprf: Version 3.3.0,Zenodo,0,1,0,1,0
10.5281/zenodo.11355067,cern.zenodo,2024,article,TRIQS/solid_dmft: Version 3.3.0,Zenodo,0,1,0,1,0
10.60692/f20wz-bat06,iapx.bsycxq,2014,article-journal,Nurses' Roles and Experiences with Enhancing Adherence to Tuberculosis Treatment among Patients in Burundi: A Qualitative Study,OpenAlex,0,1,0,1,0
10.60692/4p0pk-0x360,iapx.bsycxq,2014,article-journal,Nurses' Roles and Experiences with Enhancing Adherence to Tuberculosis Treatment among Patients in Burundi: A Qualitative Study,OpenAlex,0,1,0,0,1
10.5061/dryad.f4qrfj73v,dryad.dryad,2024,dataset,Data from: Increased intake of tree forage by moose is associated with intake of crops rich in non-structural carbohydrates,Dryad,0,1,0,1,0
10.5281/zenodo.11236600,cern.zenodo,2024,article,Data from: Increased intake of tree forage by moose is associated with intake of crops rich in non-structural carbohydrates,Zenodo,0,1,0,0,1
10.5281/zenodo.11236601,cern.zenodo,2024,article,Data from: Increased intake of tree forage by moose is associated with intake of crops rich in non-structural carbohydrates,Zenodo,0,1,0,1,0
10.60692/qhh16-fay79,iapx.bsycxq,2021,article-journal,Association between atherosclerotic cardiovascular diseases risk and renal outcome in patients with type 2 diabetes mellitus,OpenAlex,0,1,0,0,1
10.60692/qketn-rng79,iapx.bsycxq,2021,article-journal,Association between atherosclerotic cardiovascular diseases risk and renal outcome in patients with type 2 diabetes mellitus,OpenAlex,0,1,0,1,0
10.17169/ogj.2024.238,tib.fuub,2024,article-journal,Rethinking Institutional Responses to Gender-Based Violence in Academia as Forms of Care in the Nordic Context,Open Gender Journal,0,1,0,1,0
10.60692/3t4y2-kn172,iapx.bsycxq,2022,article-journal,Additional file 1 of Mechanobiological responses of astrocytes in optic nerve head due to biaxial stretch,OpenAlex,0,1,0,1,0
10.60692/8ztxf-kft28,iapx.bsycxq,2022,article-journal,Additional file 1 of Mechanobiological responses of astrocytes in optic nerve head due to biaxial stretch,OpenAlex,0,1,0,0,1
10.60692/e0byg-3k192,iapx.bsycxq,2022,article-journal,Additional file 3 of Mechanobiological responses of astrocytes in optic nerve head due to biaxial stretch,OpenAlex,0,1,0,0,1
10.60692/m58w8-jdt71,iapx.bsycxq,2022,article-journal,Additional file 3 of Mechanobiological responses of astrocytes in optic nerve head due to biaxial stretch,OpenAlex,0,1,0,1,0
10.60692/gmynq-pn997,iapx.bsycxq,2022,article-journal,Additional file 5 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,1,0
10.60692/xcc9z-c2091,iapx.bsycxq,2022,article-journal,Additional file 5 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,0,1
10.60692/547r3-hak39,iapx.bsycxq,2022,article-journal,Additional file 4 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,0,1
10.60692/vvstg-nj037,iapx.bsycxq,2022,article-journal,Additional file 4 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,1,0
10.60692/gtp5n-0pn60,iapx.bsycxq,2022,article-journal,Additional file 2 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,1,0
10.60692/khrw4-xma10,iapx.bsycxq,2022,article-journal,Additional file 2 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,0,1
10.60692/83mgp-0qe96,iapx.bsycxq,2022,article-journal,Additional file 3 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,1,0
10.60692/c9gdq-qns31,iapx.bsycxq,2022,article-journal,Additional file 3 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,0,1
10.60692/a4ta4-6tb21,iapx.bsycxq,2022,article-journal,Additional file 6 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,0,1
10.60692/w35jg-ssq14,iapx.bsycxq,2022,article-journal,Additional file 6 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,1,0
10.60692/3r044-6pq50,iapx.bsycxq,2022,article-journal,Additional file 1 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,1,0
10.60692/awn4e-95020,iapx.bsycxq,2022,article-journal,Additional file 1 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,0,1
10.60692/61qye-n4j09,iapx.bsycxq,2022,article-journal,Additional file 7 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,1,0
10.60692/v3e5a-tz925,iapx.bsycxq,2022,article-journal,Additional file 7 of Comprehensive identification and characterization of the HERV-K (HML-9) group in the human genome,OpenAlex,0,1,0,0,1
10.60692/j6rbv-92c10,iapx.bsycxq,2022,article-journal,A Facile Method to Manufacture the Sesamum Indicum Fibers by Glycolic Acid Assisted with Microwave,OpenAlex,0,1,0,1,0
10.60692/0r8te-qss05,iapx.bsycxq,2022,article-journal,A Facile Method to Manufacture the Sesamum Indicum Fibers by Glycolic Acid Assisted with Microwave,OpenAlex,0,1,0,0,1
10.60692/8qwe8-zab81,iapx.bsycxq,2024,article-journal,Characteristics of emerging new autoimmune diseases after COVID‐19 vaccination: A sub‐study by the COVAD group,OpenAlex,0,1,0,1,0
10.60692/vab5k-dnm20,iapx.bsycxq,2024,article-journal,Characteristics of emerging new autoimmune diseases after COVID‐19 vaccination: A sub‐study by the COVAD group,OpenAlex,0,1,0,0,1
10.60692/3re8s-xkh07,iapx.bsycxq,2023,article-journal,"Pain in individuals with idiopathic inflammatory myopathies, other systemic autoimmune rheumatic diseases, and without rheumatic diseases: A report from the COVAD study",OpenAlex,0,1,0,0,1
10.60692/yf6fs-mfn50,iapx.bsycxq,2023,article-journal,"Pain in individuals with idiopathic inflammatory myopathies, other systemic autoimmune rheumatic diseases, and without rheumatic diseases: A report from the COVAD study",OpenAlex,0,1,0,1,0
10.60692/8eyw2-vfk67,iapx.bsycxq,2023,article-journal,Global disparities in the treatment of idiopathic inflammatory myopathies: results from an international online survey study,OpenAlex,0,1,0,1,0
10.60692/k2vft-zw418,iapx.bsycxq,2023,article-journal,Global disparities in the treatment of idiopathic inflammatory myopathies: results from an international online survey study,OpenAlex,0,1,0,0,1
10.60692/k4bfp-9m554,iapx.bsycxq,2024,article-journal,Early management of adult traumatic spinal cord injury in patients with polytrauma: a consensus and clinical recommendations jointly developed by the World Society of Emergency Surgery (WSES) & the European Association of Neurosurgical Societies (EANS),OpenAlex,0,1,0,1,0
10.60692/smkdk-m0392,iapx.bsycxq,2024,article-journal,Early management of adult traumatic spinal cord injury in patients with polytrauma: a consensus and clinical recommendations jointly developed by the World Society of Emergency Surgery (WSES) & the European Association of Neurosurgical Societies (EANS),OpenAlex,0,1,0,0,1
10.60692/93qvn-7ay58,iapx.bsycxq,2024,article-journal,Current recommendations for procedure selection in class I and II obesity developed by an expert modified Delphi consensus,OpenAlex,0,1,0,0,0
10.60692/jf9gb-g1371,iapx.bsycxq,2024,article-journal,Current recommendations for procedure selection in class I and II obesity developed by an expert modified Delphi consensus,OpenAlex,0,1,0,1,0
10.60692/29ps9-n2988,iapx.bsycxq,2022,article-journal,Structural and electronic properties of the random alloy ZnSexS1−x,OpenAlex,0,1,0,1,0
10.60692/vkzyz-52881,iapx.bsycxq,2022,article-journal,Structural and electronic properties of the random alloy ZnSexS1−x,OpenAlex,0,1,0,0,1
10.60692/1zc7g-e4a40,iapx.bsycxq,2020,article-journal,Cultural Models of Well-Being Implicit in Four Ghanaian Languages,OpenAlex,0,1,0,1,0
10.60692/y7656-37962,iapx.bsycxq,2020,article-journal,Cultural Models of Well-Being Implicit in Four Ghanaian Languages,OpenAlex,0,1,0,0,0
10.6084/m9.figshare.25997025,figshare.ars,2024,article-journal,Additional file 1 of Experiences of co-producing person-centred and cohesive clinical pathways in the national system for knowledge-based management in Swedish healthcare: a qualitative study,figshare,0,1,0,1,0
10.6084/m9.figshare.25997025.v1,figshare.ars,2024,article-journal,Additional file 1 of Experiences of co-producing person-centred and cohesive clinical pathways in the national system for knowledge-based management in Swedish healthcare: a qualitative study,figshare,0,1,0,1,0
10.6084/m9.figshare.26061471,figshare.ars,2024,article-journal,Additional file 1 of Patient-centered outcomes and outcome measurements for people aged 65 years and older—a scoping review,figshare,0,1,0,1,0
10.6084/m9.figshare.26061471.v1,figshare.ars,2024,article-journal,Additional file 1 of Patient-centered outcomes and outcome measurements for people aged 65 years and older—a scoping review,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7292316,figshare.ars,2024,article,Patient-centered outcomes and outcome measurements for people aged 65 years and older—a scoping review,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7292316.v1,figshare.ars,2024,article,Patient-centered outcomes and outcome measurements for people aged 65 years and older—a scoping review,figshare,0,1,0,1,0
10.60692/wta21-pd504,iapx.bsycxq,2023,article-journal,Knowledge and attitudes toward COVID-19 vaccination in Sudan: A cross-sectional study,OpenAlex,0,1,0,0,1
10.60692/yz9bx-tnn37,iapx.bsycxq,2023,article-journal,Knowledge and attitudes toward COVID-19 vaccination in Sudan: A cross-sectional study,OpenAlex,0,1,0,1,0
10.60692/b8sk2-gb884,iapx.bsycxq,2021,article-journal,"In-hospital and 30-day major adverse cardiac events in patients referred for ST-segment elevation myocardial infarction in Dhaka, Bangladesh",OpenAlex,0,1,0,0,1
10.60692/wkr85-9kn43,iapx.bsycxq,2021,article-journal,"In-hospital and 30-day major adverse cardiac events in patients referred for ST-segment elevation myocardial infarction in Dhaka, Bangladesh",OpenAlex,0,1,0,1,0
10.60692/6dpz0-wwr17,iapx.bsycxq,2023,article-journal,Optimal timing of influenza vaccination among patients with acute myocardial infarction – Findings from the IAMI trial,OpenAlex,0,1,0,1,0
10.60692/xhvnc-y4h38,iapx.bsycxq,2023,article-journal,Optimal timing of influenza vaccination among patients with acute myocardial infarction – Findings from the IAMI trial,OpenAlex,0,1,0,0,1
10.60692/7vqfx-tyk89,iapx.bsycxq,2022,article-journal,Guidelines for Perioperative Care in Elective Abdominal and Pelvic Surgery at Primary and Secondary Hospitals in Low–Middle‐Income Countries (LMIC's): Enhanced Recovery After Surgery (ERAS) Society Recommendation,OpenAlex,0,1,0,0,1
10.60692/rr0xy-1q055,iapx.bsycxq,2022,article-journal,Guidelines for Perioperative Care in Elective Abdominal and Pelvic Surgery at Primary and Secondary Hospitals in Low–Middle‐Income Countries (LMIC's): Enhanced Recovery After Surgery (ERAS) Society Recommendation,OpenAlex,0,1,0,1,0
10.60692/33tdn-a6m58,iapx.bsycxq,2023,article-journal,Microbial Isolates from Urinary Tract Infection and their Antibiotic Resistance Pattern in Dhaka city of Bangladesh,OpenAlex,0,1,0,0,1
10.60692/bpw5g-66102,iapx.bsycxq,2023,article-journal,Microbial Isolates from Urinary Tract Infection and their Antibiotic Resistance Pattern in Dhaka city of Bangladesh,OpenAlex,0,1,0,1,0
10.60692/9avgj-57h76,iapx.bsycxq,2024,article-journal,"Listening to patients, for the patients: The COVAD Study—Vision, organizational structure, and challenges",OpenAlex,0,1,0,0,1
10.60692/szfk7-h6p16,iapx.bsycxq,2024,article-journal,"Listening to patients, for the patients: The COVAD Study—Vision, organizational structure, and challenges",OpenAlex,0,1,0,1,0
10.6084/m9.figshare.26094406,figshare.ars,2024,article-journal,Additional file 1 of Perioperative management of upper tract urothelial carcinoma in the Nordic countries,figshare,0,1,0,1,0
10.6084/m9.figshare.26094406.v1,figshare.ars,2024,article-journal,Additional file 1 of Perioperative management of upper tract urothelial carcinoma in the Nordic countries,figshare,0,1,0,1,0
10.60689/2jve-d638,orua.doris,2018,dataset,"CATCH EyoU (Constructing AcTive CitizensHip with European YOUth: Policies, Practices, Challenges and Solutions)",Örebro University,1,1,0,1,0
10.60689/p925-ra39,orua.doris,2018,dataset,"CATCH EyoU (Constructing AcTive CitizensHip with European YOUth: Policies, Practices, Challenges and Solutions)",Örebro University,1,1,0,0,1
10.6084/m9.figshare.26170549,figshare.ars,2024,article-journal,Additional file 1 of First initiation of mobilization out of bed after cardiac surgery – an observational cross-sectional study in Sweden,figshare,0,1,0,1,0
10.6084/m9.figshare.26170549.v1,figshare.ars,2024,article-journal,Additional file 1 of First initiation of mobilization out of bed after cardiac surgery – an observational cross-sectional study in Sweden,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7315057,figshare.ars,2024,article,First initiation of mobilization out of bed after cardiac surgery – an observational cross-sectional study in Sweden,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7315057.v1,figshare.ars,2024,article,First initiation of mobilization out of bed after cardiac surgery – an observational cross-sectional study in Sweden,figshare,0,1,0,1,0
10.60692/7mkzc-n3a71,iapx.bsycxq,2024,article-journal,Individualized prediction models in ADHD: a systematic review and meta-regression,OpenAlex,0,1,0,0,1
10.60692/w9tr7-s4g19,iapx.bsycxq,2024,article-journal,Individualized prediction models in ADHD: a systematic review and meta-regression,OpenAlex,0,1,0,1,0
10.60692/f3saz-kaa06,iapx.bsycxq,2019,article-journal,Content validity and readability of patient-reported questionnaire instruments of hearing disability,OpenAlex,0,1,0,1,0
10.60692/qg5wk-a0c12,iapx.bsycxq,2019,article-journal,Content validity and readability of patient-reported questionnaire instruments of hearing disability,OpenAlex,0,1,0,0,1
10.60692/f6w5j-mz750,iapx.bsycxq,2023,article-journal,Evidence‐based child and adolescent mental health care: The role of high‐quality and transparently reported evidence synthesis studies,OpenAlex,0,1,0,0,1
10.60692/w1wwf-wrj32,iapx.bsycxq,2023,article-journal,Evidence‐based child and adolescent mental health care: The role of high‐quality and transparently reported evidence synthesis studies,OpenAlex,0,1,0,1,0
10.60692/hr3qt-dae63,iapx.bsycxq,2021,article-journal,"Guidelines for Perioperative Care for Emergency Laparotomy Enhanced Recovery After Surgery (ERAS) Society Recommendations: Part 1—Preoperative: Diagnosis, Rapid Assessment and Optimization",OpenAlex,0,1,0,1,0
10.60692/qaxm8-8hd56,iapx.bsycxq,2021,article-journal,"Guidelines for Perioperative Care for Emergency Laparotomy Enhanced Recovery After Surgery (ERAS) Society Recommendations: Part 1—Preoperative: Diagnosis, Rapid Assessment and Optimization",OpenAlex,0,1,0,0,1
10.60692/mhjbn-g8251,iapx.bsycxq,2022,article-journal,Genome-wide association study identifies Sjögren's risk loci with functional implications in immune and glandular cells,OpenAlex,0,1,0,1,0
10.60692/ys3pv-3xz16,iapx.bsycxq,2022,article-journal,Genome-wide association study identifies Sjögren's risk loci with functional implications in immune and glandular cells,OpenAlex,0,1,0,0,1
10.60692/44cjm-vft08,iapx.bsycxq,2023,article-journal,Enhanced Recovery After Surgery (ERAS®) Society Consensus Guidelines for Emergency Laparotomy Part 3: Organizational Aspects and General Considerations for Management of the Emergency Laparotomy Patient,OpenAlex,0,1,0,1,0
10.60692/dt5fv-kj864,iapx.bsycxq,2023,article-journal,Enhanced Recovery After Surgery (ERAS®) Society Consensus Guidelines for Emergency Laparotomy Part 3: Organizational Aspects and General Considerations for Management of the Emergency Laparotomy Patient,OpenAlex,0,1,0,0,1
10.60692/d37x8-mjj10,iapx.bsycxq,2023,article-journal,Early management of isolated severe traumatic brain injury patients in a hospital without neurosurgical capabilities: a consensus and clinical recommendations of the World Society of Emergency Surgery (WSES),OpenAlex,0,1,0,1,0
10.60692/ygxxm-j9c09,iapx.bsycxq,2023,article-journal,Early management of isolated severe traumatic brain injury patients in a hospital without neurosurgical capabilities: a consensus and clinical recommendations of the World Society of Emergency Surgery (WSES),OpenAlex,0,1,0,0,1
10.5281/zenodo.12684939,cern.zenodo,2024,article-journal,Cumulative impacts of climate change and oil pollution on Arctic copepods,Zenodo,0,1,0,1,0
10.5281/zenodo.12684938,cern.zenodo,2024,article-journal,Cumulative impacts of climate change and oil pollution on Arctic copepods,Zenodo,0,1,0,0,1
10.60692/957q8-jpe31,iapx.bsycxq,2020,article-journal,Outcomes and management approaches of resuscitative endovascular balloon occlusion of the aorta based on the income of countries,OpenAlex,0,1,0,0,1
10.60692/fsxmh-0g806,iapx.bsycxq,2020,article-journal,Outcomes and management approaches of resuscitative endovascular balloon occlusion of the aorta based on the income of countries,OpenAlex,0,1,0,1,0
10.60692/8cr7q-5ay29,iapx.bsycxq,2022,article-journal,A Single Amino Acid Substitution in Elongation Factor G Can Confer Low-Level Gentamicin Resistance in Neisseria gonorrhoeae,OpenAlex,0,1,0,0,1
10.60692/a7xmz-sp784,iapx.bsycxq,2022,article-journal,A Single Amino Acid Substitution in Elongation Factor G Can Confer Low-Level Gentamicin Resistance in Neisseria gonorrhoeae,OpenAlex,0,1,0,1,0
10.60692/dyg20-1h770,iapx.bsycxq,2023,article-journal,Deep learning facilitates multi-data type analysis and predictive biomarker discovery in cancer precision medicine,OpenAlex,0,1,0,0,1
10.60692/rszyh-88795,iapx.bsycxq,2023,article-journal,Deep learning facilitates multi-data type analysis and predictive biomarker discovery in cancer precision medicine,OpenAlex,0,1,0,1,0
10.60692/t2p6z-v7t48,iapx.bsycxq,2023,article-journal,"Neisseria gonorrhoeae antimicrobial susceptibility trends in Bangkok, Thailand, 2015–21: Enhanced Gonococcal Antimicrobial Surveillance Programme (EGASP)",OpenAlex,0,1,0,1,0
10.60692/x5p04-0y065,iapx.bsycxq,2023,article-journal,"Neisseria gonorrhoeae antimicrobial susceptibility trends in Bangkok, Thailand, 2015–21: Enhanced Gonococcal Antimicrobial Surveillance Programme (EGASP)",OpenAlex,0,1,0,0,1
10.5281/zenodo.12732248,cern.zenodo,2024,article-journal,"Gut microbiota metabolism made simple: the SIMPLIFY extraction protocol - Poster Metabolomics 2024 (Osaka, Japan)",Zenodo,0,1,0,1,0
10.5281/zenodo.12732247,cern.zenodo,2024,article-journal,"Gut microbiota metabolism made simple: the SIMPLIFY extraction protocol - Poster Metabolomics 2024 (Osaka, Japan)",Zenodo,0,1,0,0,1
10.60692/00r5h-ed464,iapx.bsycxq,2024,article-journal,"The novel 2024 WHO Neisseria gonorrhoeae reference strains for global quality assurance of laboratory investigations and superseded WHO N. gonorrhoeae reference strains—phenotypic, genetic and reference genome characterization",OpenAlex,0,1,0,1,0
10.60692/wyxjt-y8v96,iapx.bsycxq,2024,article-journal,"The novel 2024 WHO Neisseria gonorrhoeae reference strains for global quality assurance of laboratory investigations and superseded WHO N. gonorrhoeae reference strains—phenotypic, genetic and reference genome characterization",OpenAlex,0,1,0,0,1
10.60692/6b339-4g868,iapx.bsycxq,2020,article-journal,"Sex Differences in Disease Profiles, Management, and Outcomes Among People with Atrial Fibrillation After Ischemic Stroke: Aggregated and Individual Participant Data Meta-Analyses",OpenAlex,0,1,0,1,0
10.60692/f9z9q-18426,iapx.bsycxq,2020,article-journal,"Sex Differences in Disease Profiles, Management, and Outcomes Among People with Atrial Fibrillation After Ischemic Stroke: Aggregated and Individual Participant Data Meta-Analyses",OpenAlex,0,1,0,0,1
10.60692/9mqh7-6za79,iapx.bsycxq,2020,article-journal,Global variability of the human IgG glycome,OpenAlex,0,1,0,1,0
10.60692/x2yvs-ma805,iapx.bsycxq,2020,article-journal,Global variability of the human IgG glycome,OpenAlex,0,1,0,0,1
10.6084/m9.figshare.26308946,figshare.ars,2024,article-journal,Additional file 1 of Last general practitioner consultation during the final month of life: a national medical record review of suicides in Sweden,figshare,0,1,0,1,0
10.6084/m9.figshare.26308946.v1,figshare.ars,2024,article-journal,Additional file 1 of Last general practitioner consultation during the final month of life: a national medical record review of suicides in Sweden,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7350551,figshare.ars,2024,article,Last general practitioner consultation during the final month of life: a national medical record review of suicides in Sweden,figshare,0,1,0,1,0
10.6084/m9.figshare.c.7350551.v1,figshare.ars,2024,article,Last general practitioner consultation during the final month of life: a national medical record review of suicides in Sweden,figshare,0,1,0,1,0
10.60692/7fkbn-hgr91,iapx.bsycxq,2013,article-journal,"Antimicrobial susceptibility and genetic characteristics of Neisseria gonorrhoeae isolates from Vietnam, 2011",OpenAlex,0,1,0,0,1
10.60692/800fb-n9397,iapx.bsycxq,2013,article-journal,"Antimicrobial susceptibility and genetic characteristics of Neisseria gonorrhoeae isolates from Vietnam, 2011",OpenAlex,0,1,0,1,0
10.60692/yzzy5-2sd22,iapx.bsycxq,2024,article-journal,In silico gepotidacin target mining among 33 213 global Neisseria gonorrhoeae genomes from 1928 to 2023 combined with gepotidacin MIC testing of 22 gonococcal isolates with different GyrA and ParC substitutions.,OpenAlex,0,1,0,0,1
10.60692/z8cc1-7r487,iapx.bsycxq,2024,article-journal,In silico gepotidacin target mining among 33 213 global Neisseria gonorrhoeae genomes from 1928 to 2023 combined with gepotidacin MIC testing of 22 gonococcal isolates with different GyrA and ParC substitutions.,OpenAlex,0,1,0,1,0
10.60692/d7aej-zrt97,iapx.bsycxq,2024,article-journal,"Independent clinic-based evaluation of point-of-care testing for the screening of Chlamydia trachomatis, Neisseria gonorrhoea and Trichomonas vaginalis in women-at-risk in Australia, Guatemala, Morocco, and South Africa",OpenAlex,0,1,0,0,1
10.60692/dtjpj-2bc34,iapx.bsycxq,2024,article-journal,"Independent clinic-based evaluation of point-of-care testing for the screening of Chlamydia trachomatis, Neisseria gonorrhoea and Trichomonas vaginalis in women-at-risk in Australia, Guatemala, Morocco, and South Africa",OpenAlex,0,1,0,1,0
10.60692/a3vdn-6t635,iapx.bsycxq,2021,article-journal,"Genomic Epidemiology of Azithromycin-Nonsusceptible Neisseria gonorrhoeae, Argentina, 2005–2019",OpenAlex,0,1,0,1,0
10.60692/dtrqj-c1495,iapx.bsycxq,2021,article-journal,"Genomic Epidemiology of Azithromycin-Nonsusceptible Neisseria gonorrhoeae, Argentina, 2005–2019",OpenAlex,0,1,0,0,1
10.60692/f5hsc-q2y76,iapx.bsycxq,2023,article-journal,"Sustained Transmission of Neisseria gonorrhoeae Strains with High-Level Azithromycin Resistance (MIC ≥ 256 μg/mL) in Argentina, 2018 to 2022",OpenAlex,0,1,0,0,1
10.60692/xek6x-2w363,iapx.bsycxq,2023,article-journal,"Sustained Transmission of Neisseria gonorrhoeae Strains with High-Level Azithromycin Resistance (MIC ≥ 256 μg/mL) in Argentina, 2018 to 2022",OpenAlex,0,1,0,1,0
10.60692/4zha1-p7e37,iapx.bsycxq,2020,article-journal,The History of ERAS (Enhanced Recovery After Surgery) Society and its development in Latin America,OpenAlex,0,1,0,1,0
10.60692/7q1y8-yak27,iapx.bsycxq,2020,article-journal,The History of ERAS (Enhanced Recovery After Surgery) Society and its development in Latin America,OpenAlex,0,1,0,0,1
10.5281/zenodo.13177024,cern.zenodo,2024,article,flatironinstitute/cppdlr: Version 1.2.0,Zenodo,0,1,0,0,1
10.5281/zenodo.13177025,cern.zenodo,2024,article,flatironinstitute/cppdlr: Version 1.2.0,Zenodo,0,1,0,1,0
10.6084/m9.figshare.26550745,figshare.ars,2024,article-journal,Additional file 1 of Moderators of long-term treatment outcome when comparing two group interventions for adolescents with ADHD: who benefits more from DBT-based skills training?,figshare,0,1,0,1,0
10.6084/m9.figshare.26550745.v1,figshare.ars,2024,article-journal,Additional file 1 of Moderators of long-term treatment outcome when comparing two group interventions for adolescents with ADHD: who benefits more from DBT-based skills training?,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6588064,figshare.ars,2024,article,Moderators of long-term treatment outcome when comparing two group interventions for adolescents with ADHD: who benefits more from DBT-based skills training?,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6588064.v1,figshare.ars,2024,article,Moderators of long-term treatment outcome when comparing two group interventions for adolescents with ADHD: who benefits more from DBT-based skills training?,figshare,0,1,0,1,0
10.6084/m9.figshare.26574775,figshare.ars,2024,article-journal,Additional file 1 of Occupational quartz and particle exposure affect systemic levels of inflammatory markers related to inflammasome activation and cardiovascular disease,figshare,0,1,0,1,0
10.6084/m9.figshare.26574775.v1,figshare.ars,2024,article-journal,Additional file 1 of Occupational quartz and particle exposure affect systemic levels of inflammatory markers related to inflammasome activation and cardiovascular disease,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6596927,figshare.ars,2024,article,Occupational quartz and particle exposure affect systemic levels of inflammatory markers related to inflammasome activation and cardiovascular disease,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6596927.v1,figshare.ars,2024,article,Occupational quartz and particle exposure affect systemic levels of inflammatory markers related to inflammasome activation and cardiovascular disease,figshare,0,1,0,1,0
10.6084/m9.figshare.26580689,figshare.ars,2024,article-journal,Additional file 1 of Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
10.6084/m9.figshare.26580689.v1,figshare.ars,2024,article-journal,Additional file 1 of Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
10.6084/m9.figshare.26580692,figshare.ars,2024,article-journal,Additional file 2 of Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
10.6084/m9.figshare.26580692.v1,figshare.ars,2024,article-journal,Additional file 2 of Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
10.6084/m9.figshare.26580695,figshare.ars,2024,article-journal,Additional file 3 of Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
10.6084/m9.figshare.26580695.v1,figshare.ars,2024,article-journal,Additional file 3 of Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
10.6084/m9.figshare.26580698,figshare.ars,2024,article-journal,Additional file 4 of Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
10.6084/m9.figshare.26580698.v1,figshare.ars,2024,article-journal,Additional file 4 of Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
10.6084/m9.figshare.c.6594527,figshare.ars,2024,article,Psychometric evaluation of the WHODAS 2.0 and prevalence of disability in a Swedish general population,figshare,0,1,0,1,0
